Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,26/10/2011,1110-07400,7424.72,R,Solor Care Group Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,26/10/2011,1110-07401,11368.80,R,Solor Care Group Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Sheltered Accommodation,569,26/10/2011,1110-07402,7048.44,R,Solor Care Group Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,26/10/2011,1110-07403,6380.80,R,Solor Care Group Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,26/10/2011,1110-07404,38568.80,R,Solor Care Group Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,26/10/2011,1110-07405,3056.36,R,Solutions (Yorkshire) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,26/10/2011,1110-07406,23537.87,R,Solutions (Yorkshire) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,26/10/2011,1110-07407,4796.68,R,Solutions (Yorkshire) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,26/10/2011,1110-07408,4913.44,R,Solutions (Yorkshire) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,26/10/2011,1110-07409,2527.00,R,Solutions (Yorkshire) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,26/10/2011,1110-07410,1298.68,R,Solutions (Yorkshire) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Operational Furniture And Equipment,203,19/10/2011,1110-07411,6019.00,R,Soundstage One Event Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,06/10/2011,1110-07412,533.14,R,South Leeds & Hunslet Cars Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Transfer Payments,School Budget Share,611,20/10/2011,1110-07413,12598.00,R,South Leeds Academy
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,07/10/2011,1110-07414,1234.00,R,South Leeds Family Childcare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,04/10/2011,1110-07415,14468.36,R,South Yorkshire Housing Association
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,04/10/2011,1110-07416,14468.36,R,South Yorkshire Housing Association
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,26/10/2011,1110-07417,4602.01,R,Southlands Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Income,Admissions  Booking Fees & Ticket Sales,933,21/10/2011,1110-07418,572.00,R,Southport Flower Show
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Non Pss Expenditure,Third Party Payments,Day Centre,564,13/10/2011,1110-07419,1446.47,R,Specialist Autism Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Day Centre,564,20/10/2011,1110-07420,532.91,R,Specialist Autism Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,27/10/2011,1110-07421,609.04,R,Specialist Autism Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Executive Support,Supplies and Services,Computer Software & Equipment,214,04/10/2011,1110-07422,1411.90,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Computer Software & Equipment,214,04/10/2011,1110-07423,1690.87,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Computer Software & Equipment,214,04/10/2011,1110-07424,5847.00,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Miscellaneous,Capital,Other Costs,7,04/10/2011,1110-07425,11025.00,C,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Telecoms Voip,020,06/10/2011,1110-07426,625.92,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Hardware,030,06/10/2011,1110-07427,1128.95,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Partnership Development & Leadership,Supplies and Services,Printing,215,06/10/2011,1110-07428,1090.70,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Partnership Development & Leadership,Supplies and Services,Printing,215,06/10/2011,1110-07429,5375.26,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Hardware,030,07/10/2011,1110-07430,1320.31,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Support Services,Precepts,Office Consumables,210,11/10/2011,1110-07431,901.57,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Miscellaneous,Capital,Furniture And Equipment,5,11/10/2011,1110-07432,943.88,C,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Hardware,030,13/10/2011,1110-07433,10630.40,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Software,080,14/10/2011,1110-07434,36276.70,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Computer Software & Equipment,214,14/10/2011,1110-07435,5725.10,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Computer Software & Equipment,214,17/10/2011,1110-07436,5763.38,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Miscellaneous,Capital,Furniture And Equipment,5,17/10/2011,1110-07437,-2670.01,C,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Hardware,030,18/10/2011,1110-07438,1217.75,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Hardware,030,18/10/2011,1110-07439,11648.75,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Computer Software & Equipment,214,18/10/2011,1110-07440,2502.60,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Capital,Furniture And Equipment,5,18/10/2011,1110-07441,1106.99,C,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Capital,Furniture And Equipment,5,18/10/2011,1110-07442,4644.90,C,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Miscellaneous,Capital,Other Costs,7,19/10/2011,1110-07443,12600.00,C,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits,Supplies and Services,Computer Software & Equipment,214,20/10/2011,1110-07444,11465.01,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Miscellaneous,Capital,Furniture And Equipment,5,20/10/2011,1110-07445,-7127.44,C,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Software,080,21/10/2011,1110-07446,-22500.00,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Computer Software & Equipment,214,21/10/2011,1110-07447,1705.60,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Partnership Development & Leadership,Supplies and Services,Computer Software & Equipment,214,21/10/2011,1110-07448,11704.86,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Miscellaneous,Capital,Furniture And Equipment,5,21/10/2011,1110-07449,33827.54,C,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Telecoms Voip,020,25/10/2011,1110-07450,825.60,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Computer Software & Equipment,214,25/10/2011,1110-07451,2260.00,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Computer Software & Equipment,214,25/10/2011,1110-07452,4716.33,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Computer Software & Equipment,214,25/10/2011,1110-07453,664.93,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Capital,Furniture And Equipment,5,26/10/2011,1110-07454,3400.00,C,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Partnership Development & Leadership,Supplies and Services,Computer Software & Equipment,214,28/10/2011,1110-07455,2010.42,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Computer Software & Equipment,214,31/10/2011,1110-07456,478.30,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Computer Software & Equipment,214,31/10/2011,1110-07457,22265.43,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Computer Software & Equipment,214,31/10/2011,1110-07458,22265.43,R,Specialist Computer Centres Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Operational Furniture And Equipment,203,05/10/2011,1110-07459,1005.13,R,Speedy Asset Services Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,05/10/2011,1110-07460,881.49,R,Speedy Asset Services Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,06/10/2011,1110-07461,570.40,R,Speedy Asset Services Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Teaching Furniture & Equipment,207,05/10/2011,1110-07462,661.80,R,Sports Bulk Suppliers
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Capital,Other Costs,7,31/10/2011,1110-07463,2085.00,C,Spring Technology
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Capital,Other Costs,7,31/10/2011,1110-07464,2085.00,C,Spring Technology
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,City Centre Enhancement,295,10/10/2011,1110-07465,2500.00,R,Springboard Research Limited
