Body Name,Expenditure Category,Capital /Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net amount,Narrative
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,29/04/2015,MATCHTECH GROUP UK LTD,4628336,935.00,REDACTED -PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,15/04/2015,MATCHTECH GROUP UK LTD,4626901,"1,278.70",REDACTED -PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,27/04/2015,MATCHTECH GROUP UK LTD,4628343,"1,415.50",REDACTED -PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,01/04/2015,MATCHTECH GROUP UK LTD,4625835,"1,425.00",REDACTED -PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,15/04/2015,MATCHTECH GROUP UK LTD,4627235,"2,000.70",REDACTED -PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,15/04/2015,MATCHTECH GROUP UK LTD,4627239,"2,050.10",REDACTED -PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Stationery/Office Consumables,15/04/2015,PENNINE DRAWING OFFICE SUPPLIES,4626101,453.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Advertising,15/04/2015,TMP (UK) LTD,4626377,368.80,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Advertising,15/04/2015,TMP (UK) LTD,4626378,626.96,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Advertising,01/04/2015,TMP (UK) LTD,4625328,774.48,
Harrogate Borough Council,Premises,R,Economy & Culture,Drainage & Street Furniture,Internal Drainage Board Levies,27/04/2015,AINSTY (2008) INTERNAL DRAINAGE BOARD,4628217,"17,833.40",Special Levy 1st installment
Harrogate Borough Council,Premises,R,Economy & Culture,Drainage & Street Furniture,Other Premises Related Costs,27/04/2015,MULBRAND LTD,4628704,790.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Drainage & Street Furniture,Other Premises Related Costs,27/04/2015,MULBRAND LTD,4628705,"1,045.00",
Harrogate Borough Council,Premises,R,Economy & Culture,Drainage & Street Furniture,Internal Drainage Board Levies,27/04/2015,SWALE & URE DRAINAGE BOARD,4628216,"34,612.55",Special levy 1st installment
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Other Supplies & Services,29/04/2015,CPA GLOBAL LIMITED,4628911,424.00,Trademark renewal Harrogate Water
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Grants/Contribs to Other Bodies,22/04/2015,MXB T/A WRENS LTD,4628624,"1,171.72",REDACTED -PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Grants/Contribs to Other Bodies,01/04/2015,REDACTED - PERSONAL DATA,4627141,"2,000.00",ACCR1415 Business Booster Grant Scheme  Sept 14 Panel
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Environmental Strategy,Other Consultants Fees,20/04/2015,THE ENERGY SAVING TRUST LTD,4628301,"8,863.00",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Estates Management,Other Supplies & Services,29/04/2015,HARROGATE & DISTRICT TRAVEL LTD,4629173,424.44,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Estates Management,ICT Rechargeables,01/04/2015,IDOX SOFTWARE LTD,4625065,"-5,000.00",credit trans 4618191
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Estates Management,ICT Rechargeables,01/04/2015,IDOX SOFTWARE LTD,4625064,"-1,125.00",credit trans 4618191
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Estates Management,Other Consultants Fees,22/04/2015,VALUATION OFFICE AGENCY,4627628,"1,826.99",Valuation work
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,15/04/2015,AB ECOLOGY,4626516,650.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,29/04/2015,COMMUNITY ARCHAEOLOGY LTD,4629280,500.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Materials,15/04/2015,GRANTLEY SAW MILLS LTD,4627850,245.90,
Harrogate Borough Council,Employees,R,Economy & Culture,Forward Planning,Non Qualification Training,27/04/2015,HIGHLANDER LTD,4628700,295.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,ICT Rechargeables,01/04/2015,IDOX SOFTWARE LTD,4623283,950.00,
Harrogate Borough Council,Employees,R,Economy & Culture,Forward Planning,Staff Advertising,29/04/2015,LANDSCAPE SERVICES,4628157,750.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,22/04/2015,MICHELLE PILKINGTON,4626903,390.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Catering - Direct Purchases,13/04/2015,MRS CJ PRINCE,4627242,400.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,ICT Rechargeables,22/04/2015,NETREADY LTD,4628462,"9,450.00",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Grants/Contribs to Other Bodies,27/04/2015,NORTH YORKSHIRE COUNTY COUNCIL,4628489,"40,000.00",Grant site delivery
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,29/04/2015,OBJECTIVE CORPORATION UK LTD,4628313,"1,425.00",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,22/04/2015,PETER BRETT ASSOCIATES LLP,4627878,"1,154.00",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,01/04/2015,THE CYBER MILL LIMITED,4626911,"7,800.00",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Grants/Contribs to Other Bodies,29/04/2015,THE NATIONAL ASSOCIATION FOR AONBs,4628195,"2,500.00",ANNUAL FUNDING 2015
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,15/04/2015,THORPE TREES,4626909,"3,111.00",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,20/04/2015,YORKSHIRE FARMING AND WILDLIFE LLP,4628223,"2,700.00",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,15/04/2015,YORKSHIRE FARMING AND WILDLIFE LLP,4627848,"5,175.00",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,01/04/2015,YORKSHIRE WILDLIFE TRUST,4626559,988.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,01/04/2015,YORKSHIRE WILDLIFE TRUST,4626559,"9,324.00",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,01/04/2015,YORKSHIRE WILDLIFE TRUST,4626559,276.75,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Holiday Tourism,Grants/Contribs to Other Bodies,27/04/2015,WELCOME TO HARROGATE LTD,4628928,"50,000.00",Grant to Visit Harrogate
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Land Charges,ICT Rechargeables,22/04/2015,IDOX SOFTWARE LTD,4627037,950.00,
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Electrical Repairs & Maint,08/04/2015,AIRE VALLEY REWINDS,4625580,"1,123.60",
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,20/04/2015,BRITISH GAS BUSINESS,4624083,-267.92,credit trans 4621982
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,13/04/2015,BRITISH GAS TRADING LTD,4627479,"2,862.13",ACCR14/15-ROYAL BATHS
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,13/04/2015,BRITISH GAS TRADING LTD,4627494,"5,114.39",ACCR1415 ROYAL BATHS
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,13/04/2015,BRITISH GAS TRADING LTD,4627475,"8,170.56",ACCR14/15-ROYAL BATHS
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,13/04/2015,BRITISH GAS TRADING LTD,4627479,180.38,ACCR14/15-ROYAL BATHS
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,13/04/2015,BRITISH GAS TRADING LTD,4627494,322.33,ACCR1415 ROYAL BATHS
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Climate Change Levy,13/04/2015,BRITISH GAS TRADING LTD,4627475,514.94,ACCR14/15-ROYAL BATHS
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Electrical Repairs & Maint,20/04/2015,DUNPHY COMBUSTION LTD,4626991,"2,739.22",
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,375.00,
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Planned Maintenance,29/04/2015,SPIE MATTHEW HALL LTD,4628276,131.50,
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Planned Maintenance,29/04/2015,SPIE MATTHEW HALL LTD,4628276,92.92,
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Electrical Repairs & Maint,29/04/2015,SPIE MATTHEW HALL LTD,4628276,244.08,
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Electrical Repairs & Maint,08/04/2015,TEAM (ENERGY AUDITING AGENCY LTD),4626363,950.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Equipment,01/04/2015,ARJ CRE8 LTD,4625477,"2,134.00",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Saleable Items,22/04/2015,ARTSTAT,4628437,281.22,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Hire of Museum Exhibits,22/04/2015,CHAPTERHOUSE THEATRE COMPANY,4628598,600.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,29/04/2015,CONTEMPORARY ART SOCIETY,4629152,"1,000.00",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Equipment,22/04/2015,D HARE,4626858,569.40,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Advertising,22/04/2015,INFO DISPLAY LTD,4626961,320.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Advertising,22/04/2015,INFO DISPLAY LTD,4626958,332.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Advertising,22/04/2015,INFO DISPLAY LTD,4626962,341.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,29/04/2015,L GOODBAND,4629072,"2,608.80",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,29/04/2015,N BARKER,4629182,227.50,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,20/04/2015,OLIVIA HERON,4628160,504.00,
Harrogate Borough Council,Transport,R,Economy & Culture,Museums,Travel,22/04/2015,REDFERN TRAVEL LTD,4627563,78.23,REDACTED -PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,29/04/2015,THE HARROGATE ARTS & MERCER GALLERY DEVELOPMENT TRUST,4629154,481.00,Mercer Friends
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Advertising,01/04/2015,TIG,4625091,"1,100.00",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,Other Supplies & Services,22/04/2015,WHARFEDALE DECORATIONS LTD,4626959,846.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,27/04/2015,AIR LIQUIDE UK LTD,4628792,260.60,NIDDERDALE POOL
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,27/04/2015,AIR LIQUIDE UK LTD,4628793,271.10,NIDDERDALE POOL
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,01/04/2015,AROUND AND ABOUT DISTRIBUTION,4626442,350.00,
Harrogate Borough Council,Employees,R,Economy & Culture,Sport & Leisure,Non Qualification Training,20/04/2015,ASA AWARDING BODY,4627919,720.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Swimming Awards,20/04/2015,ASA AWARDS,4627920,605.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Laundry,20/04/2015,BERENDSEN UK LTD,4628173,288.00,Turkish Baths
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Laundry,22/04/2015,BERENDSEN UK LTD,4627245,"6,239.40",TURKISH BATH AND HEALTH SPA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,27/04/2015,BEYOND DIGITAL,4628452,377.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,27/04/2015,BRENNTAG UK LIMITED,4628446,397.60,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Miscellaneous Expenditure,08/04/2015,CMS VOCATIONAL TRAINING LIMITED,4627254,208.33,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,08/04/2015,CRYOSERVICE LTD,4626503,213.25,HARROGATE HYDRO
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,29/04/2015,CRYOSERVICE LTD,4629223,213.91,TURKISH BATHS
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,29/04/2015,CRYOSERVICE LTD,4629228,404.74,RIPON SPA BATHS
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,29/04/2015,CRYOSERVICE LTD,4628781,543.25,HARROGATE HYDRO
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,08/04/2015,DAVINES UK LTD,4625799,365.40,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,01/04/2015,DAVINES UK LTD,4625590,598.50,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Materials,08/04/2015,DAVINES UK LTD,4625801,"1,295.10",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,01/04/2015,DIRECT PARTS SUPPLY LTD,4625486,255.52,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Other Supplies & Services,15/04/2015,DISCLOSURE AND BARRING SERVICE,4627612,44.00,accr1415 March checks
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,22/04/2015,F B JESPER & SON LTD,4627081,291.98,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,29/04/2015,GERRARD INTERNATIONAL LTD,4628411,222.75,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4627130,333.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4627130,111.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4627130,666.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4627130,111.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4627130,111.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4627130,222.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,15/04/2015,IQL UK LTD,4626489,328.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Direct Purchases,29/04/2015,JAKE ANTHONY LTD,4629059,379.10,
Harrogate Borough Council,Employees,R,Economy & Culture,Sport & Leisure,Non Qualification Training,20/04/2015,LEEDS CITY COUNCIL,4627868,600.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Uniforms,15/04/2015,MOVILLE CLOTHING CO LTD,4627949,362.50,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,29/04/2015,P P SNACK FOODS LTD,4628162,260.60,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,01/04/2015,P P SNACK FOODS LTD,4625848,34.85,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,01/04/2015,P P SNACK FOODS LTD,4625848,309.19,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,01/04/2015,P P SNACK FOODS LTD,4625848,-34.85,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,15/04/2015,P P SNACK FOODS LTD,4626488,-26.97,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,15/04/2015,P P SNACK FOODS LTD,4626488,26.97,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,15/04/2015,P P SNACK FOODS LTD,4626488,323.96,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,29/04/2015,P P SNACK FOODS LTD,4629076,326.53,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,29/04/2015,P P SNACK FOODS LTD,4629076,-29.98,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,29/04/2015,P P SNACK FOODS LTD,4629076,29.98,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,08/04/2015,P P SNACK FOODS LTD,4626110,-39.35,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,08/04/2015,P P SNACK FOODS LTD,4626110,39.35,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,08/04/2015,P P SNACK FOODS LTD,4626110,0.05,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,08/04/2015,P P SNACK FOODS LTD,4626110,364.51,
