Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Pay date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2017-12-11,BRITISH TELECOMMUNICATIONS PLC,4687967,93,account VP04921370
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2017-12-11,BRITISH TELECOMMUNICATIONS PLC,4687967,337.8,account VP04921370
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2017-12-11,BRITISH TELECOMMUNICATIONS PLC,4687967,93,account VP04921370
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2017-12-11,BRITISH TELECOMMUNICATIONS PLC,4687967,93,account VP04921370
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2017-12-11,BRITISH TELECOMMUNICATIONS PLC,4687967,136.5,account VP04921370
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2017-12-11,BRITISH TELECOMMUNICATIONS PLC,4687967,98.6,account VP04921370
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2017-12-11,BRITISH TELECOMMUNICATIONS PLC,4687967,98.6,account VP04921370
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2017-12-11,BRITISH TELECOMMUNICATIONS PLC,4687967,93,account VP04921370
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2017-12-11,BRITISH TELECOMMUNICATIONS PLC,4687967,164.1,account VP04921370
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2017-12-11,BRITISH TELECOMMUNICATIONS PLC,4687967,93,account VP04921370
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Terminals-Communications,2017-12-11,BRITISH TELECOMMUNICATIONS PLC,4687967,405,account VP04921370
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Terminals-Communications,2017-12-11,BRITISH TELECOMMUNICATIONS PLC,4687967,990.8,account VP04921370
Harrogate Borough Council,Employees,R,Corporate Affairs,ITD,Temporary Staff,2017-12-06,BROOK STREET (UK) LTD,4688251,2918.00,
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,Other Expenses,2017-12-11,COMPUTER RELOCATIONS LTD,4687357,3410.00,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Software & Hardware Maintenance (just Software to 31.3.13),2017-12-13,COOLSPIRIT,4687059,660,
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,Fixed Assets less than 5k,2017-12-20,DELL CORPORATION LTD,4688410,737.2,
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,Fixed Assets less than 5k,2017-12-18,LIMA NETWORKS LTD,4687136,469.64,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Software & Hardware Maintenance (just Software to 31.3.13),2017-12-13,MIDLAND SOFTWARE LIMITED,4687397,555.68,RTI  and  Pension Reform Rental
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Software & Hardware Maintenance (just Software to 31.3.13),2017-12-13,MIDLAND SOFTWARE LIMITED,4687395,950.64,LGPS Quarterly
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Software & Hardware Maintenance (just Software to 31.3.13),2017-12-13,MIDLAND SOFTWARE LIMITED,4687393,1081.09,Maintenance RTI II
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Software & Hardware Maintenance (just Software to 31.3.13),2017-12-13,MIDLAND SOFTWARE LIMITED,4687398,9189.95,i Trent Rental Quarterly
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,Fixed Assets greater than 5k,2017-12-27,SOFTCAT LTD,4688356,11758.48,
Harrogate Borough Council,Employees,R,Corporate Affairs,ITD,Temporary Staff,2017-12-27,STHREE PARTNERSHIP LLP,4688823,1400.00,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,ITD,Temporary Staff,2017-12-27,STHREE PARTNERSHIP LLP,4688007,1750.00,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,ITD,Temporary Staff,2017-12-13,STHREE PARTNERSHIP LLP,4687354,1770.07,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,ITD,Temporary Staff,2017-12-13,STHREE PARTNERSHIP LLP,4687019,2809.41,REDACTED-PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2017-12-27,VIRGIN MEDIA BUSINESS,4689307,255.93,887096401
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2017-12-04,VIRGIN MEDIA BUSINESS,4687635,257.4,705610102
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2017-12-27,VIRGIN MEDIA BUSINESS,4689315,2628.39,885051801
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2017-12-04,VIRGIN MEDIA PAYMENTS LTD,4687634,225.32,973554
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2017-12-27,VIRGIN MEDIA PAYMENTS LTD,4689308,8991.99,930391
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Telephone Rental and Calls,2017-12-27,VIRGIN MEDIA PAYMENTS LTD,4689312,18945.03,931218
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,Fixed Assets less than 5k,2017-12-13,XMA LIMITED,4687389,251.68,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Legal Services,Counsels Fees,2017-12-06,CH&I ASSOCIATES LIMITED,4687996,1890.00,Standards investigation SB 20179
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Legal Services,Counsels Fees,2017-12-06,CH&I ASSOCIATES LIMITED,4687996,171.9,Standards investigation SB 20179
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Legal Services,Counsels Fees,2017-12-11,JOHN HUNTER,4688441,11000.00,Appeal by Gladmans  West Lane Ripon
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Legal Services,Counsels Fees,2017-12-11,MR NICK SIDDALL,4688366,19278.20,REDACTED - PERSONAL DATA V HARROGATE BOROUGH COUNCIL
Harrogate Borough Council,GF Balance Movements/Other,R,Corporate Affairs,Legal Services,Debits,2017-12-04,NATIONAL WESTMINSTER BANK LTD,4688021,23437.20,5569 5101 0007 0838
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Legal Services,Counsels Fees,2017-12-06,WALKER MORRIS SOLICITORS,4688142,2000.00,Re Ripon Pool
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Mayoralty,Other Supplies & Services,2017-12-18,ROYAL BRITISH LEGION POPPY APPEAL,4688915,225,Poppy Wreaths
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Mayoralty,Other Supplies & Services,2017-12-18,ROYAL BRITISH LEGION POPPY APPEAL,4688915,129.5,Poppy Wreaths
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Mayoralty,Other Supplies & Services,2017-12-27,SHOWSEC INTERNATIONAL LIMITED,4687979,340.6,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Mayoralty,Other Supplies & Services,2017-12-20,SPURCROFT CIVIC,4689016,1014.00,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Partnerships & Engagement,Grants to Vol Organisations,2017-12-20,ASENBY INSTITUTE,4689141,2100.00,Payment of small Grant Asenby Institute  upfront costs
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Partnerships & Engagement,Grants to Vol Organisations,2017-12-18,HARROGATE SKILLS 4 LIVING CENTRE,4688857,1400.00,Payment of 70 of small grant Harrogate Skills 4 Living
Harrogate Borough Council,Employees,R,Corporate Affairs,Partnerships & Engagement,Non Qualification Training,2017-12-06,THE CONSULTATION INSTITUTE,4688139,351,Course Preparing for a Public Consultation
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Building Control,Other Supplies & Services,2017-12-11,MBLAW (NEWBURY) LIMITED CLIENT ACCOUNT,4688056,7511.17,Claim for legal costs related to claim against HBC Woolaston
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-12-06,AIREDALE INTER AIR CONDITIONING LTD,4687338,486.75,AIREDALE SERVICE WORK
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-12-27,BAYDALE CONTROL SYSTEMS LTD,4688691,395,Ripon  Leisure Centre  Ripon
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-12-20,BIOCHEMICA WATER LTD,4685250,13.5,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-12-20,BIOCHEMICA WATER LTD,4685250,23,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-12-20,BIOCHEMICA WATER LTD,4685250,23,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-12-20,BIOCHEMICA WATER LTD,4685250,65,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-12-20,BIOCHEMICA WATER LTD,4685250,195,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-12-20,BIOCHEMICA WATER LTD,4685250,65,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-12-04,BPC ENERGY LTD,4687644,565,Scottsdale House
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - F&F,2017-12-20,BRONTE WATER COOLERS LTD,4688241,240,Springfield House
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2017-12-18,BULLOUGHS CLEANING SERVICES LTD,4688682,390,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Fire & Secuirty (01/04/16) - prev was Security Systems-Inst & Maint,2017-12-04,CARELINE SECURITY LTD,4687927,237.5,RIPON SPA BATHS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Fire & Secuirty (01/04/16) - prev was Security Systems-Inst & Maint,2017-12-04,CARELINE SECURITY LTD,4688005,237.5,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Fire & Secuirty (01/04/16) - prev was Security Systems-Inst & Maint,2017-12-04,CARELINE SECURITY LTD,4688087,237.5,KNARESBOROUGH HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Fire & Secuirty (01/04/16) - prev was Security Systems-Inst & Maint,2017-12-06,CARELINE SECURITY LTD,4688180,237.5,JUBILEE MSCP
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Fire & Secuirty (01/04/16) - prev was Security Systems-Inst & Maint,2017-12-18,CARELINE SECURITY LTD,4688750,237.5,THE COURTHOUSE MUSEUM
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Rents & Wayleaves,2017-12-18,CBRE LTD,4688422,1133.75,TOURIST INFORMATION CENTRE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Rents & Wayleaves,2017-12-18,CBRE LTD,4688423,3377.75,DISTRICT HOUSING PLANT AREA
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Rents & Wayleaves,2017-12-18,CBRE LTD,4688421,4178.75,TURKISH BATHS  12836  ROYAL
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2017-12-27,CLARKES ENVIRONMENTAL LTD,4685399,750,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-12-04,COMPLIANCE 365,4687454,90,Completion of DECS requested
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-12-04,COMPLIANCE 365,4687454,90,Completion of DECS requested
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-12-04,COMPLIANCE 365,4687454,270,Completion of DECS requested
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-12-04,COMPLIANCE 365,4687454,90,Completion of DECS requested
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-12-04,COMPLIANCE 365,4687454,90,Completion of DECS requested
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-12-04,COMPLIANCE 365,4687454,90,Completion of DECS requested
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687832,266.73,Gas - Ripon Town Hall
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687747,277.68,Gas - Sun Pavilion
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687767,278.17,Gas - Pump Room Museum
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687760,297.45,Gas - Knaresborough House
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687835,340.08,Gas - Scottsdale House
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687772,340.96,Gas - Mercer Gallery
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687831,664.21,Gas - Exhibition Halls G & H
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687758,740.78,Gas - Ripon Leisure Centre
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687757,1735.55,Gas - Starbeck Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687759,2251.96,Gas - Harlow Hill Nursery
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687750,2526.56,Gas - Ripon Spa Baths
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687776,2839.72,Gas - Stonefall Crematorium
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687770,2959.13,Gas - Knaresborough Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687773,4515.26,Gas - Hydro
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687832,17.44,Gas - Ripon Town Hall
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687747,19.03,Gas - Sun Pavilion
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687767,21.37,Gas - Pump Room Museum
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687760,22.64,Gas - Knaresborough House
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687835,26.57,Gas - Scottsdale House
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687772,26.08,Gas - Mercer Gallery
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687831,49.15,Gas - Exhibition Halls G & H
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687758,58.87,Gas - Ripon Leisure Centre
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687757,145,Gas - Starbeck Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687759,178.31,Gas - Harlow Hill Nursery
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687750,200.34,Gas - Ripon Spa Baths
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687776,249.41,Gas - Stonefall Crematorium
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687770,252.07,Gas - Knaresborough Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687773,378.31,Gas - Hydro
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-12-27,DALESAUNA LTD,4689179,220.26,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-12-04,DALESAUNA LTD,4688092,211.91,Turkish Baths  and  Health Spa
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-12-27,DALESAUNA LTD,4689257,215,Knaresborough Swimming Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-12-11,DALESAUNA LTD,4688484,229.58,Knaresborough Swimming Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-12-11,DALESAUNA LTD,4688486,229.58,Knaresborough Swimming Pool
