Body,Organisation Name,Date,Internal Ref Number,Invoice Number,Net Amount,Irrecoverable VAT,Supplier(Beneficiary) Name,Supplier Registered Company Number,Supplier Registered Charity Number,Supplier ID,VAT Registration Number,Expense Area,Procurement Classification: Council's Procurement Category Name,Expense Code,BVACOP,Proclass,Extended Description,Source,Subsource,Definition,Purpose of Spend (Summary),Voluntary Community and Social Enterprise Supplier
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-19,29564359,139499,605.97,N/A,Eden Farm Ltd,,,S113158,,Communities & Service Support (obsolete)-Museums & Arts,Catering Clothing And Uniforms,12414219,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558716,EFIF5840,1039.63,N/A,Eden Fine Wines Ltd,,,S210169,,Communities & Service Support (obsolete)-Museums & Arts,Catering Clothing And Uniforms,12394206,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-02,29510006,INV-03496,1600.00,N/A,Eggplant Live Limited,,,S337271,,Deputy Chief Executive (obsolete)-ICT Services,Communications And Computers,2A314545,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-02,29510005,INV-03496,1100.00,N/A,Eggplant Live Limited,,,S337271,,Deputy Chief Executive (obsolete)-ICT Services,Communications And Computers,2A314545,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29559279,SBS 18Dec19,71533.00,N/A,Elland CE School,,,S6902,,Children and Young People's Services-Education,Contributions To Funds And Provisions,22124951,,,,CQ,SBS,Schools Budget Share,Monthly payment of school budgets to schools,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558839,TP5826,2920.00,N/A,Elland Charity Carnival,,,S50698,,Communities & Service Support (obsolete)-Community Safety & Support,Expenses,04784606,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-10,29535818,TP213742,531.00,N/A,Elland Children's Centre,,,S102906,,Children and Young People's Services-Childrens Services Unit,Other Agency And Contracted Services,70215702,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-04,29514014,091604,262.08,N/A,Emblem Print Products Ltd,,,S18517,,Communities & Service Support (obsolete)-Museums & Arts,Equipment Furniture And Materials,12574034,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-04,29514015,091604,152.64,N/A,Emblem Print Products Ltd,,,S18517,,Communities & Service Support (obsolete)-Museums & Arts,Equipment Furniture And Materials,12574034,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-04,29514016,091604,309.60,N/A,Emblem Print Products Ltd,,,S18517,,Communities & Service Support (obsolete)-Museums & Arts,Equipment Furniture And Materials,12574034,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-04,29514017,091604,309.60,N/A,Emblem Print Products Ltd,,,S18517,,Communities & Service Support (obsolete)-Museums & Arts,Equipment Furniture And Materials,12574034,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-04,29514018,091604,115.00,N/A,Emblem Print Products Ltd,,,S18517,,Communities & Service Support (obsolete)-Museums & Arts,Equipment Furniture And Materials,12574034,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-04,29514013,091604,244.80,N/A,Emblem Print Products Ltd,,,S18517,,Communities & Service Support (obsolete)-Museums & Arts,Equipment Furniture And Materials,12574034,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-19,29564113,091698,390.32,N/A,Emblem Print Products Ltd,,,S18517,,Communities & Service Support (obsolete)-Museums & Arts,Equipment Furniture And Materials,12574034,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-19,29564114,091698,149.76,N/A,Emblem Print Products Ltd,,,S18517,,Communities & Service Support (obsolete)-Museums & Arts,Equipment Furniture And Materials,12574034,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-19,29564110,091771,450.36,N/A,Emblem Print Products Ltd,,,S18517,,Communities & Service Support (obsolete)-Museums & Arts,Equipment Furniture And Materials,12574034,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-19,29564111,091771,450.36,N/A,Emblem Print Products Ltd,,,S18517,,Communities & Service Support (obsolete)-Museums & Arts,Equipment Furniture And Materials,12574034,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-10,29535777,269818,550.00,N/A,Emily Ross,,,S332131,,Children and Young People's Services-Childrens Care Services,Services,72024408,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553836,02DEC-29DEC,1847.00,N/A,Emmanuel Dangare,,,S280904,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88775599,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558362,SINVR016326,72.42,N/A,Engie Regeneration Ltd,01738371,,S329839,,Economy and Environment (obsolete)-Housing Services - Capital,Grants Paid,53AW0024,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558361,SINVR016326,110.00,N/A,Engie Regeneration Ltd,01738371,,S329839,,Economy and Environment (obsolete)-Housing Services - Capital,Grants Paid,53AW0024,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558360,SINVR016326,3322.75,N/A,Engie Regeneration Ltd,01738371,,S329839,,Economy and Environment (obsolete)-Housing Services - Capital,Grants Paid,53AW0024,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558352,SINVR016327,72.42,N/A,Engie Regeneration Ltd,01738371,,S329839,,Economy and Environment (obsolete)-Housing Services - Capital,Grants Paid,53AW0024,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558351,SINVR016327,110.00,N/A,Engie Regeneration Ltd,01738371,,S329839,,Economy and Environment (obsolete)-Housing Services - Capital,Grants Paid,53AW0024,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558350,SINVR016327,3322.75,N/A,Engie Regeneration Ltd,01738371,,S329839,,Economy and Environment (obsolete)-Housing Services - Capital,Grants Paid,53AW0024,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558355,SINVR016328,2572.75,N/A,Engie Regeneration Ltd,01738371,,S329839,,Economy and Environment (obsolete)-Housing Services - Capital,Grants Paid,53AW0024,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558356,SINVR016328,110.00,N/A,Engie Regeneration Ltd,01738371,,S329839,,Economy and Environment (obsolete)-Housing Services - Capital,Grants Paid,53AW0024,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558357,SINVR016328,56.67,N/A,Engie Regeneration Ltd,01738371,,S329839,,Economy and Environment (obsolete)-Housing Services - Capital,Grants Paid,53AW0024,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-18,29562769,SINVR015327,2074.50,N/A,Engie Regeneration Ltd,01738371,,S329839,,Economy and Environment (obsolete)-Housing Services - Capital,Grants Paid,53AW0024,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-18,29562772,SINVR016298,1206.25,N/A,Engie Regeneration Ltd,01738371,,S329839,,Economy and Environment (obsolete)-Housing Services - Capital,Grants Paid,53AW0024,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-18,29562770,SINVR016299,2666.67,N/A,Engie Regeneration Ltd,01738371,,S329839,,Economy and Environment (obsolete)-Housing Services - Capital,Grants Paid,53AW0024,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-10,29535762,EGHM2710,27320.35,N/A,Enviroflow Management Ltd,05078788,,S301647,,Economy and Environment (obsolete)-Highways and Engineering Services,Private Contractors,56H55508,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558596,EGHM2729,16939.00,N/A,Enviroflow Management Ltd,05078788,,S301647,,Economy and Environment (obsolete)-Highways and Engineering Services,Private Contractors,56H55508,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558597,EGHM2729,6075.00,N/A,Enviroflow Management Ltd,05078788,,S301647,,Economy and Environment (obsolete)-Highways and Engineering Services,Services,56HL4493,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-30,29573777,INV001088,3500.00,N/A,Eunomia Research & Consultancy Ltd,,,S340716,,Economy and Environment (obsolete)-Environmental Services,Private Contractors,E2335510,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-18,29562527,EX.3144,6115.00,N/A,Expert Security Systems UK Ltd,8639192,,S303745,,Economy and Environment (obsolete)-Transport Services,Repairs Alterations And Maintenance Of Buildings Fixed Plant And Grounds,785420M0,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558739,11024,495.00,N/A,F & R Mallinson Ltd,1698358,,S2494,,Adult Services and Wellbeing-Adult Health & Social Care,Repairs Alterations And Maintenance Of Buildings Fixed Plant And Grounds,460320A0,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-19,29564416,0002488,5881.43,N/A,FSIP Whiterose Ltd,,,S351853,,Children and Young People's Services-Childrens Care Services,Transfer Payments - Social Services Clients,72516101,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-19,29564417,0002517,5871.43,N/A,FSIP Whiterose Ltd,,,S351853,,Children and Young People's Services-Childrens Care Services,Transfer Payments - Social Services Clients,72516101,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-19,29564418,0002547,4207.16,N/A,FSIP Whiterose Ltd,,,S351853,,Children and Young People's Services-Childrens Care Services,Transfer Payments - Social Services Clients,72516101,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-19,29564419,0002547,542.84,N/A,FSIP Whiterose Ltd,,,S351853,,Children and Young People's Services-Childrens Care Services,Transfer Payments - Social Services Clients,72516101,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-06,29532464,19104942,5392.79,N/A,Facultatieve Technologies,,,S209904,,Communities & Service Support (obsolete)-Recreation & Support,Equipment Furniture And Materials,06114059,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553847,02DEC-29DEC,6288.36,N/A,Fairhome Care PLC Re Alexander House,,,S330744,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88735599,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553848,02DEC-29DEC,2301.92,N/A,Fairhome Care PLC Re Alexander House,,,S330744,,Adult Services and Wellbeing-Adult Health & Social Care,Customer And Client Receipts,88739499,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553845,02DEC-29DEC,35966.39,N/A,Fairhome Care PLC Re Fernside,,,S330727,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88735599,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553846,02DEC-29DEC,16188.07,N/A,Fairhome Care PLC Re Fernside,,,S330727,,Adult Services and Wellbeing-Adult Health & Social Care,Customer And Client Receipts,88739499,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553849,02DEC-29DEC,6552.12,N/A,Fairhome Care PLC Re Sun Woodhouse,,,S331717,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88735599,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553850,02DEC-29DEC,1766.48,N/A,Fairhome Care PLC Re Sun Woodhouse,,,S331717,,Adult Services and Wellbeing-Adult Health & Social Care,Customer And Client Receipts,88739499,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
