Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
HARVEST HEALTHCARE,2015-03-09,960.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2015-02-16,580.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2015-02-24,780.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2015-02-24,1300.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2015-02-24,1170.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2015-02-13,1000.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2015-02-02,4720.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2015-01-28,580.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2015-01-13,1500.00,Property & Asset Management,First Aid
ROMA MEDICAL AIDS LTD,2015-02-20,5200.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2015-02-11,784.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2015-03-10,1097.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2015-03-10,1890.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2015-03-10,2762.50,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2015-01-12,2652.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2015-01-12,649.50,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2015-02-18,5525.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2015-02-18,649.50,Adult Services,Sub Category To Be Classified
RHEALTHCARE,2015-01-21,2085.00,Adult Services,Sub Category To Be Classified
RHEALTHCARE,2015-02-03,2780.00,Adult Services,Sub Category To Be Classified
RHEALTHCARE,2015-02-25,695.00,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-02-20,916.00,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-02-02,40826.14,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-01-30,595.35,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-01-28,844.45,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-03-23,69140.74,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-01-06,15363.48,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-03-23,1351.22,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-01-12,8690.00,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-03-02,1956.91,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-03-02,9699.58,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-03-16,34439.14,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-02-19,38620.22,Adult Services,Sub Category To Be Classified
CAREBASE,2015-03-12,895.00,Adult Services,Sub Category To Be Classified
PRISM MEDICAL UK,2015-02-05,882.50,Adult Services,Sub Category To Be Classified
PRISM MEDICAL UK,2015-01-27,9741.82,Adult Services,Sub Category To Be Classified
PRISM MEDICAL UK,2015-02-02,645.01,Adult Services,Sub Category To Be Classified
PRISM MEDICAL UK,2015-01-29,510.00,Adult Services,Sub Category To Be Classified
PRISM MEDICAL UK,2015-02-20,5380.34,Adult Services,Sub Category To Be Classified
PRISM MEDICAL UK,2015-02-19,910.47,Adult Services,Sub Category To Be Classified
PRISM MEDICAL UK,2015-03-11,6043.38,Adult Services,Sub Category To Be Classified
PRISM MEDICAL UK,2015-01-07,832.96,Adult Services,Sub Category To Be Classified
HOSPITAL DIRECT,2015-02-03,1320.00,Adult Services,Sub Category To Be Classified
POSTURE CARE LTD,2015-03-11,660.00,Adult Services,Sub Category To Be Classified
PORTARAMP,2015-03-03,1375.00,Adult Services,Sub Category To Be Classified
PORTARAMP,2015-01-15,2200.00,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE EQUIPMENT,2015-03-25,873.00,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE EQUIPMENT,2015-02-02,799.00,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE EQUIPMENT,2015-01-26,630.00,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE EQUIPMENT,2015-01-27,1020.00,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE EQUIPMENT,2015-03-12,1182.00,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE EQUIPMENT,2015-03-03,2085.00,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE EQUIPMENT,2015-01-26,516.00,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE EQUIPMENT,2015-02-24,3053.00,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE EQUIPMENT,2015-02-11,630.00,Adult Services,Sub Category To Be Classified
AQUAJOY,2015-02-16,2020.00,Transport,Vehicle and Plant Hire
AQUAJOY,2015-03-31,6144.00,Transport,Vehicle and Plant Hire
WET ROOMS DIRECT,2015-02-11,1113.00,Property & Asset Management,Building Services - Plumbing
RBF PRODUCTS,2015-02-24,718.00,Adult Services,Sub Category To Be Classified
GLEEDS BUILDING SURVEYING LIMITED,2015-03-13,1950.00,Professional Services,Consultancy
DOWDING & PLUMMER LTD,2015-01-20,825.60,Property & Asset Management,Cleaning
NEOPOST LTD,2015-03-27,557.40,Business Services,Post - Equipment
SEBO (UK) LTD,2015-01-23,3700.00,Property & Asset Management,Cleaning
CUTHBERTSON LAIRD GROUP,2015-03-30,677.00,Environment,Environmental Health - Air
DENBY CATERING EQUIPMENT LTD,2015-03-02,5958.00,Property & Asset Management,Catering - Equipment
DENBY CATERING EQUIPMENT LTD,2015-02-18,3527.00,Property & Asset Management,Catering - Equipment
DENBY CATERING EQUIPMENT LTD,2015-01-21,3446.00,Property & Asset Management,Catering - Equipment
KARCHER UK LTD,2015-03-12,1915.20,Property & Asset Management,Cleaning
KARCHER UK LTD,2015-01-28,638.40,Property & Asset Management,Cleaning
BSS GROUP,2015-02-03,2015.91,Property & Asset Management,Building Services - Plumbing
YORKSHIRE PURCHASING ORGANISATION,2015-01-12,673.74,YPO,Sub Category To Be Classified
VICTOR MANUFACTURING LTD,2015-03-12,750.00,Property & Asset Management,Catering - Equipment
VICTOR MANUFACTURING LTD,2015-01-13,1041.00,Property & Asset Management,Catering - Equipment
VICTOR MANUFACTURING LTD,2015-01-13,1269.00,Property & Asset Management,Catering - Equipment
TWENTY TWENTY VISION SYSTEMS LTD,2015-02-13,1261.26,Property & Asset Management,Security
SPEEDY ASSET SERVICES LTD,2015-02-27,6996.96,Transport,Vehicle and Plant Hire
LEVER TECHNOLOGY GROUP PLC,2015-01-26,2103.00,ICT,Sub Category To Be Classified
G & S SMIRTHWAITE LTD,2015-03-30,1028.00,Adult Services,Sub Category To Be Classified
JENX LTD,2015-01-27,1724.00,Adult Services,Sub Category To Be Classified
CONNEVANS LTD,2015-01-28,2744.39,Adult Services,Sub Category To Be Classified
CONNEVANS LTD,2015-03-11,1617.95,Adult Services,Sub Category To Be Classified
DAWSONS MUSIC LTD,2015-03-24,2147.50,Children and Young People,Education & Careers
DAWSONS MUSIC LTD,2015-03-24,1035.83,Children and Young People,Education & Careers
MISCO,2015-03-24,8198.13,ICT,ICT - Hardware
MISCO,2015-03-24,1123.10,ICT,ICT - Hardware
MISCO,2015-03-24,749.99,ICT,ICT - Hardware
PEARSON EDUCATION LIMITED,2015-02-13,712.75,"Economic Growth, Culture & Sport",Libraries
PJS MUSIC SERVICES,2015-03-30,7510.00,Children and Young People,Education & Careers
YORKSHIRE PURCHASING ORGANISATION,2015-01-07,791.80,YPO,Sub Category To Be Classified
ZYCHEM LTD,2015-01-12,630.00,Adult Services,Sub Category To Be Classified
JAMES LECKEY DESIGN LTD,2015-03-09,2115.00,Adult Services,Sub Category To Be Classified
WDH SOLUTIONS LTD,2015-02-19,3000.00,Adult Services,Sub Category To Be Classified
WDH SOLUTIONS LTD,2015-02-19,3000.00,Adult Services,Sub Category To Be Classified
WDH SOLUTIONS LTD,2015-03-20,504.00,Adult Services,Sub Category To Be Classified
THE ROOKERIES CARLETON J & I (ACADEMY),2015-02-13,675.16,Children and Young People,Education & Careers
THE ROOKERIES CARLETON J & I (ACADEMY),2015-02-13,849.00,Children and Young People,Education & Careers
DRUMS FOR SCHOOLS LTD,2015-03-24,3341.43,Children and Young People,Education & Careers
RNIB,2015-02-23,2990.00,Adult Services,Sub Category To Be Classified
RNIB,2015-02-13,2990.00,Adult Services,Sub Category To Be Classified
INVESTEC ASSET FINANCE PLC,2015-01-07,891.71,Business Services,Leasing
INVESTEC ASSET FINANCE PLC,2015-01-16,766.87,Business Services,Leasing
TOUCH AV LTD,2015-01-12,1418.00,ICT,ICT - Hardware - AV
ST WILFRIDS CATHOLIC  ACADEMY,2015-03-16,1815.00,Children and Young People,Education & Careers
EXPLORE YOUR SENSES,2015-03-17,628.95,Children and Young People,Education & Careers
ARJOHUNTLEIGH UK,2015-03-25,1242.84,Adult Services,Sub Category To Be Classified
CANON (UK) LTD,2015-02-20,613.28,ICT,ICT - Hardware - Photocopiers
DETAILS REDACTED,2015-03-24,8420.00,Property & Asset Management,Building Services - Misc
HAGS-SMP LTD,2015-01-06,4613.00,Environment,Playground Equipment
JAZZ NORTH,2015-03-24,600.00,Children and Young People,Education & Careers
PC WORLD BUSINESS,2015-03-04,2769.88,ICT,ICT - Hardware
TRUSTMARQUE SOLUTIONS LTD,2015-03-31,2940.50,ICT,ICT - Software
SMARTER SOLUTIONS LTD,2015-03-27,14780.00,ICT,ICT - Hardware - AV
INFORMATION & DATA NETWORK SUPPLIES LTD,2015-01-08,4940.00,ICT,IT Consumables
ALAMO BUSINESS SYSTEMS LTD,2015-01-08,2188.60,ICT,ICT - Hardware
ALAMO BUSINESS SYSTEMS LTD,2015-03-10,3883.00,ICT,ICT - Hardware
MISCO,2015-01-21,3169.85,ICT,ICT - Hardware
MISCO,2015-01-21,1049.95,ICT,ICT - Hardware
STONE GROUP,2015-01-14,798.00,ICT,ICT - Hardware
STONE GROUP,2015-03-16,6195.20,ICT,ICT - Hardware
YORKSHIRE PURCHASING ORGANISATION,2015-03-02,787.60,YPO,Sub Category To Be Classified
SHAWS BLINDS LTD,2015-02-02,886.00,Property & Asset Management,Furniture
KRCS (DIGITAL SOLUTIONS) LTD,2015-02-17,3750.00,ICT,ICT - Software
KRCS (DIGITAL SOLUTIONS) LTD,2015-02-27,630.00,ICT,ICT - Software
KRCS (DIGITAL SOLUTIONS) LTD,2015-03-09,1450.00,ICT,ICT - Software
ELEMENTARY TECHNOLOGY LTD,2015-01-22,1280.00,ICT,ICT - Hardware - AV
MINT SUPPORT,2015-03-27,3694.35,ICT,ICT - Hardware
STONE COMPUTERS LTD (EDUCATION PO),2015-01-07,1284.00,ICT,ICT - Hardware
STONE COMPUTERS LTD (EDUCATION PO),2015-01-12,3897.00,ICT,ICT - Hardware
STONE COMPUTERS LTD (EDUCATION PO),2015-01-12,2460.00,ICT,ICT - Hardware
ICT4COLLABORATION,2015-03-27,735.00,ICT,ICT - Hardware
KINSLEY TIMBER SUPPLIES LTD,2015-03-26,9758.00,Property & Asset Management,Building Services - Timber
J P LENNARD LTD,2015-02-24,1491.60,"Economic Growth, Culture & Sport",Sport
J P LENNARD LTD,2015-01-12,3171.44,"Economic Growth, Culture & Sport",Sport
J P LENNARD LTD,2015-01-19,1145.40,"Economic Growth, Culture & Sport",Sport
J P LENNARD LTD,2015-02-04,720.24,"Economic Growth, Culture & Sport",Sport
J P LENNARD LTD,2015-03-16,1575.00,"Economic Growth, Culture & Sport",Sport
TOTAL INTEGRATED SOLUTIONS LIMITED,2015-01-20,1111.86,Property & Asset Management,Building Services - Electrical
PROSPEC LTD,2015-03-02,500.00,"Economic Growth, Culture & Sport",Sport
GIBSONS GARDEN MACHINERY LTD,2015-02-24,7950.00,Transport,Purchase of Fleet Replacements
BROXAP LTD,2015-02-03,1980.00,Environment,Parks and Public Spaces Supplies
BROXAP LTD,2015-03-23,639.51,Environment,Parks and Public Spaces Supplies
CASTLEFORD HIRE CENTRE,2015-02-09,630.20,Property & Asset Management,Building Services - Misc
TECHNOGYM UK LTD,2015-03-18,3852.80,"Economic Growth, Culture & Sport",Sport
POWERPOST LTD,2015-03-19,2700.00,Transport,Other Transport Services
POWERPOST LTD,2015-03-06,575.00,Transport,Other Transport Services
POWERPOST LTD,2015-03-16,1225.00,Transport,Other Transport Services
POWERPOST LTD,2015-03-16,3850.00,Transport,Other Transport Services
F HARDWICK LTD,2015-01-26,2475.00,Property & Asset Management,Building Services - Misc
NINE HUNDRED COMMUNICATIONS LTD,2015-03-05,1270.00,ICT,ICT - Hardware - Radio Equipment
BRUEL & KJAER UK LTD,2015-03-31,1342.20,Environment,Environmental Health - Air
SUTCLIFFE PLAY LTD,2015-03-25,9510.00,Environment,Playground Equipment
ARGOS BUSINESS SOLUTIONS LTD,2015-03-04,1567.41,Property & Asset Management,Furniture
BOB WILD GRASS MACHINERY LTD,2015-03-30,564.00,Transport,Purchase of Fleet Replacements
BOB WILD GRASS MACHINERY LTD,2015-01-08,1608.00,Transport,Purchase of Fleet Replacements
BOB WILD GRASS MACHINERY LTD,2015-03-16,5489.00,Transport,Purchase of Fleet Replacements
BOB WILD GRASS MACHINERY LTD,2015-02-10,798.00,Transport,Purchase of Fleet Replacements
BOB WILD GRASS MACHINERY LTD,2015-02-10,2198.00,Transport,Purchase of Fleet Replacements
BOB WILD GRASS MACHINERY LTD,2015-03-26,512.94,Transport,Purchase of Fleet Replacements
BOB WILD GRASS MACHINERY LTD,2015-02-12,914.00,Transport,Purchase of Fleet Replacements
BOB WILD GRASS MACHINERY LTD,2015-01-20,998.00,Transport,Purchase of Fleet Replacements
HOWARTH TIMBER & BUILDING SUPPLIES,2015-02-18,603.12,Property & Asset Management,Building Services - Timber
CHIPPINDALE PLANT LIMITED,2015-01-09,1450.00,Transport,Vehicle and Plant Hire
YORKSHIRE PURCHASING ORGANISATION,2015-03-27,3516.00,YPO,Sub Category To Be Classified
BOAT BITS UK LTD,2015-02-13,550.00,Transport,Other Transport Services
BOAT BITS UK LTD,2015-03-25,1035.00,Transport,Other Transport Services
CPA HORTICULTURE LTD,2015-03-11,3301.25,Environment,Parks and Public Spaces Supplies
CPA HORTICULTURE LTD,2015-02-13,6602.50,Environment,Parks and Public Spaces Supplies
WICKSTEED LEISURE LTD,2015-02-19,857.15,Environment,Playground Equipment
MARSHALLS PLC,2015-02-03,4070.00,Highways,Materials
BAY MEDIA LTD,2015-03-20,7920.00,Business Services,Advertising - Outdoor
LEICESTER CARRIAGE BUILDERS,2015-02-03,1526.00,Transport,Servicing Repair Services
CONNECT TECHNOLOGY GROUP,2015-02-27,905.95,ICT,ICT - Software
CITY B GROUP,2015-03-20,1885.00,"Economic Growth, Culture & Sport",Events
BRITISH TELECOM PLC,2015-03-26,3301.73,ICT,Telecommunications
CIRRUS RESEARCH PLC,2015-02-18,7659.50,Professional Services,Consultancy
JILL JENNINGS PHOTOGRAPHER,2015-02-05,560.00,"Economic Growth, Culture & Sport",Events
BADMINTON ENGLAND,2015-02-05,600.00,Adult Services,Sub Category To Be Classified
GB SPORTS & LEISURE UK LTD,2015-03-19,4857.11,Environment,Playground Equipment
BALMERS GM LTD,2015-02-10,1352.00,Transport,Purchase of Fleet Replacements
BALMERS GM LTD,2015-02-12,10042.00,Transport,Purchase of Fleet Replacements
TRAPEZE GROUP UK LTD,2015-03-16,11350.00,ICT,ICT - Software
TRAPEZE GROUP UK LTD,2015-03-16,2800.00,ICT,ICT - Software
TWENTY TWENTY VISION SYSTEMS LTD,2015-01-07,1927.84,Property & Asset Management,Security
AJS SPORTS & TEAMWEAR LTD,2015-03-18,818.30,"Economic Growth, Culture & Sport",Sport
AJS SPORTS & TEAMWEAR LTD,2015-02-27,7096.05,"Economic Growth, Culture & Sport",Sport
AJS SPORTS & TEAMWEAR LTD,2015-03-25,1500.00,"Economic Growth, Culture & Sport",Sport
AJS SPORTS & TEAMWEAR LTD,2015-03-25,876.00,"Economic Growth, Culture & Sport",Sport
AJS SPORTS & TEAMWEAR LTD,2015-03-04,6000.00,"Economic Growth, Culture & Sport",Sport
AA MEDIA LTD,2015-03-02,817.00,Business Services,Print
FOOLS PARADISE,2015-02-25,6470.00,"Economic Growth, Culture & Sport",Events
EASTWICK ENGINEERING SERVICES LTD,2015-01-22,595.33,Transport,Fleet Consumables
IRON BY DESIGN,2015-03-25,8440.00,"Economic Growth, Culture & Sport",Markets
SILVA LTD,2015-03-31,3180.00,"Economic Growth, Culture & Sport",Sport
CALE BRIPARC,2015-01-21,1050.00,Property & Asset Management,Building Services - Fencing
RUSSELLS KIRBYMOORSIDE LTD,2015-03-16,935.00,Transport,Purchase of Fleet Replacements
ESCAPE FITNESS LTD,2015-02-27,6842.25,"Economic Growth, Culture & Sport",Sport
ESCAPE FITNESS LTD,2015-02-27,1053.00,"Economic Growth, Culture & Sport",Sport
ESCAPE FITNESS LTD,2015-02-27,1592.00,"Economic Growth, Culture & Sport",Sport
ESCAPE FITNESS LTD,2015-02-11,950.73,"Economic Growth, Culture & Sport",Sport
ESCAPE FITNESS LTD,2015-02-06,1586.84,"Economic Growth, Culture & Sport",Sport
FUSE FIREWORKS LIMITED,2015-01-28,1820.00,"Economic Growth, Culture & Sport",Events
THE ACTIVE HANDS COMPANY LTD,2015-01-21,1734.50,Adult Services,Sub Category To Be Classified
NESW MARINE,2015-02-24,586.39,"Economic Growth, Culture & Sport",Sport
FCS AUDIO,2015-03-18,2299.00,ICT,ICT - Hardware - AV
FCS AUDIO,2015-03-17,3694.00,ICT,ICT - Hardware - AV
FCS AUDIO,2015-03-17,3694.00,ICT,ICT - Hardware - AV
FCS AUDIO,2015-03-17,2550.00,ICT,ICT - Hardware - AV
FCS AUDIO,2015-03-17,1395.00,ICT,ICT - Hardware - AV
FCS AUDIO,2015-03-17,1395.00,ICT,ICT - Hardware - AV
WESTMORLAND FORGE LTD,2015-03-16,1320.00,Property & Asset Management,Building Services - Metal
DRAGON TIMBER AND PLYWOOD LTD,2015-03-10,959.53,Property & Asset Management,Building Services - Timber
ICE MAGIC INTERNATIONAL LTD,2015-02-03,26400.00,"Economic Growth, Culture & Sport",Sport
PINNACLE MARQUEE,2015-03-19,2900.00,"Economic Growth, Culture & Sport",Events
FIRST AID WAREHOUSE,2015-02-20,657.60,Property & Asset Management,First Aid
INITIATEC LIMITED,2015-02-13,1580.00,ICT,ICT - Software
INITIATEC LIMITED,2015-03-26,1500.00,ICT,ICT - Software
INITIATEC LIMITED,2015-03-23,735.00,ICT,ICT - Software
INITIATEC LIMITED,2015-03-23,3140.00,ICT,ICT - Software
INITIATEC LIMITED,2015-03-13,2040.00,ICT,ICT - Software
INITIATEC LIMITED,2015-03-13,1650.00,ICT,ICT - Software
INITIATEC LIMITED,2015-02-26,2167.25,ICT,ICT - Software
INITIATEC LIMITED,2015-02-19,2040.00,ICT,ICT - Software
INITIATEC LIMITED,2015-02-27,18500.00,ICT,ICT - Software
INITIATEC LIMITED,2015-03-05,2100.00,ICT,ICT - Software
INITIATEC LIMITED,2015-03-31,8340.00,ICT,ICT - Software
INITIATEC LIMITED,2015-03-31,10940.00,ICT,ICT - Software
VIPA UK,2015-02-20,3750.00,Property & Asset Management,Security
222 SPORTS LTD,2015-03-27,6000.00,"Economic Growth, Culture & Sport",Sport
RICOH UK LTD,2015-02-24,1714.31,ICT,ICT - Hardware - Photocopiers
ING LEASE UK LTD,2015-02-11,1421.29,Business Services,Leasing
WELLPOINT GROUP LIMITED,2015-03-27,1950.00,Property & Asset Management,First Aid
WELLPOINT GROUP LIMITED,2015-01-15,1950.00,Property & Asset Management,First Aid
WELLPOINT GROUP LIMITED,2015-02-13,1950.00,Property & Asset Management,First Aid
ILM,2015-02-11,931.00,Professional Services,Memberships & Subscriptions
GROUNDWORK WAKEFIELD,2015-01-22,24705.00,Property & Asset Management,Building Services - Groundwork´s
ABC AWARDS,2015-02-17,571.20,Business Services,training - Exam fees
ABC AWARDS,2015-02-17,856.80,Business Services,training - Exam fees
O C R,2015-02-02,1530.00,Business Services,training - Exam fees
O C R,2015-03-30,1530.00,Business Services,training - Exam fees
ASSESSMENT & QUALIFICATIONS ALLIANCE,2015-02-17,1390.50,Business Services,training - Exam fees
TRIBAL EDUCATION LTD,2015-02-03,900.00,ICT,ICT - Software
THE ASSOCIATION OF ACCOUNTING TECHNICIANS,2015-02-17,505.00,Professional Services,Memberships & Subscriptions
