Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Expenditure Code,Payment Date,Supplier Name,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-01,229269,R J LIFT SERVICES LTD,1792950,569.8,356325/1
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-20,229267,R J LIFT SERVICES LTD,3635095,216.5,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-27,229267,R J LIFT SERVICES LTD,3635353,216.5,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-20,229267,R J LIFT SERVICES LTD,3634956,279.5,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-01,229267,R J LIFT SERVICES LTD,3634341,794.25,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-01,229267,R J LIFT SERVICES LTD,3634326,950,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-01,229267,R J LIFT SERVICES LTD,3634340,2021.25,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,433,Other Supplies & Services,2021-09-01,230564,R MCANENEY,3634158,459,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,299,Other Services,2021-09-27,220730,RB RECYCLING (SCARBOROUGH) LIMITED,3635654,450,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,299,Other Services,2021-09-27,220730,RB RECYCLING (SCARBOROUGH) LIMITED,3635654,2975.00,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,299,Other Services,2021-09-06,220730,RB RECYCLING (SCARBOROUGH) LIMITED,3634384,500,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,299,Other Services,2021-09-06,220730,RB RECYCLING (SCARBOROUGH) LIMITED,3634384,3525.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Forward Planning,87,Payments to Ext Contractors,2021-09-29,230575,RE HARKER LTD,3635198,3755.50,Payments to Ext Contractors
Harrogate Borough Council,Supplies and Services,R,Community,Strategic Development,263,Marketing/Promotion,2021-09-08,224497,REACH-DATA LTD,3634548,798.47,For Messaging August 2021
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,186,Service Maintenance Contracts,2021-09-01,215684,REDCENTRIC SOLUTIONS LIMITED,3634253,1965.34,
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),101,Reactive Repairs & Maint - Bldgs,2021-09-01,211033,REED SPECIALIST RECRUITMENT LTD,3634202,299.25,
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),101,Reactive Repairs & Maint - Bldgs,2021-09-08,229055,RESTEK UK LTD,3634344,98910.35,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,461,Hire of Vehicles/Plant,2021-09-20,230359,RIVERSIDE TRUCK RENTAL LIMITED,3635030,4774.00,
Harrogate Borough Council,Premises,R,Community,Central Transport,113,Heating Oil,2021-09-08,224546,RIX PETROLEUM (HULL) LIMITED,3633329,476.74,
Harrogate Borough Council,Premises,R,Community,Central Transport,113,Heating Oil,2021-09-20,224546,RIX PETROLEUM (HULL) LIMITED,3634977,482.24,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,113,Heating Oil,2021-09-15,224546,RIX PETROLEUM (HULL) LIMITED,3634826,2275.20,
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,A71,Stock Purchases,2021-09-06,224546,RIX PETROLEUM (HULL) LIMITED,3634363,-6859.20,Credit trans 3632952
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,A71,Stock Purchases,2021-09-06,224546,RIX PETROLEUM (HULL) LIMITED,3634256,363.54,
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,A71,Stock Purchases,2021-09-06,224546,RIX PETROLEUM (HULL) LIMITED,3634365,384.62,
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,A71,Stock Purchases,2021-09-29,224546,RIX PETROLEUM (HULL) LIMITED,3635834,598.9,
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,A71,Stock Purchases,2021-09-06,224546,RIX PETROLEUM (HULL) LIMITED,3634364,9302.69,
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,A71,Stock Purchases,2021-09-20,224546,RIX PETROLEUM (HULL) LIMITED,3634978,12304.80,
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,A71,Stock Purchases,2021-09-01,224546,RIX PETROLEUM (HULL) LIMITED,3633954,12458.40,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Highways,380,Grants/Contribs to Other Bodies,2021-09-15,203029,RKLT COPPICE VALLEY PRIMARY,3634790,1640.00,PQ Small Transport grant Scheme
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-22,218611,ROBINSONS LIGHTING LTD,1794691,219.8,348604/2
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-29,218611,ROBINSONS LIGHTING LTD,1794872,355,358395/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-22,218611,ROBINSONS LIGHTING LTD,1794690,424.7,348607/2
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-29,218611,ROBINSONS LIGHTING LTD,1794863,446.8,358176/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-29,218611,ROBINSONS LIGHTING LTD,1794866,654.8,358408/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-29,218611,ROBINSONS LIGHTING LTD,1794867,689,358403/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-29,218611,ROBINSONS LIGHTING LTD,1794861,693.8,358174/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-29,218611,ROBINSONS LIGHTING LTD,1794869,773.8,358399/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-29,218611,ROBINSONS LIGHTING LTD,1794868,854.8,358401/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-29,218611,ROBINSONS LIGHTING LTD,1794864,885,358264/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-29,218611,ROBINSONS LIGHTING LTD,1794870,940,358398/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-29,218611,ROBINSONS LIGHTING LTD,1794874,1046.80,358389/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-29,218611,ROBINSONS LIGHTING LTD,1794871,1078.00,358397/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-29,218611,ROBINSONS LIGHTING LTD,1794862,1208.75,358173/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-29,218611,ROBINSONS LIGHTING LTD,1794865,1464.15,358279/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-29,218611,ROBINSONS LIGHTING LTD,1794873,1740.80,358391/1
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2021-09-20,203662,ROYAL MAIL GROUP LTD,3635013,806.14,Postage
Harrogate Borough Council,Transport,R,Community,Central Transport,447,Spares/Consumables Direct Purchase,2021-09-29,203682,RUSSELLS (KIRKBYMOORSIDE) LTD,3634521,230.28,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,447,Spares/Consumables Direct Purchase,2021-09-29,203682,RUSSELLS (KIRKBYMOORSIDE) LTD,3634501,544.86,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,447,Spares/Consumables Direct Purchase,2021-09-29,203682,RUSSELLS (KIRKBYMOORSIDE) LTD,3634501,780.15,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,447,Spares/Consumables Direct Purchase,2021-09-29,203682,RUSSELLS (KIRKBYMOORSIDE) LTD,3634897,2215.62,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,447,Spares/Consumables Direct Purchase,2021-09-08,216424,S & W SERVICES (YORKSHIRE) LTD,3634549,279.57,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,447,Spares/Consumables Direct Purchase,2021-09-06,216424,S & W SERVICES (YORKSHIRE) LTD,3634238,306.39,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,447,Spares/Consumables Direct Purchase,2021-09-22,216424,S & W SERVICES (YORKSHIRE) LTD,3635118,316,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,447,Spares/Consumables Direct Purchase,2021-09-27,216424,S & W SERVICES (YORKSHIRE) LTD,3635691,316,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,447,Spares/Consumables Direct Purchase,2021-09-20,216424,S & W SERVICES (YORKSHIRE) LTD,3635020,420,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,447,Spares/Consumables Direct Purchase,2021-09-06,216424,S & W SERVICES (YORKSHIRE) LTD,3634237,464.6,Claro Road
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),101,Reactive Repairs & Maint - Bldgs,2021-09-29,204899,SAFECONTROL LTD,3635695,448,
Harrogate Borough Council,Supplies and Services,C,Economy & Culture,Economic Development,433,Other Supplies & Services,2021-09-29,204899,SAFECONTROL LTD,3635694,385,
Harrogate Borough Council,Supplies and Services,R,Community,Central Transport,171,Equipment,2021-09-08,203786,SAFETYKLEEN UK LTD,3634658,227.95,Claro Road
Harrogate Borough Council,Supplies and Services,R,Community,Central Transport,171,Equipment,2021-09-29,203786,SAFETYKLEEN UK LTD,3635692,227.95,Claro Road
Harrogate Borough Council,Premises,R,Community,Housing Needs,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635533,-288.79,Water - Stockwell Lane Hostel
Harrogate Borough Council,Premises,R,Community,Wardens Service,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635537,-276.13,Water - Bondgate Court Community Hall
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635508,313.13,Water - Ripon Spa Baths
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635566,334.65,Water - Hydro
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635571,336.47,Water - Ripon Bus Station PCs
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635504,378.33,Water - Valley Gardens - Paddling Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635495,415.99,Water - Royal Hall
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635510,513.2,Water - Conyngham Hall PCs
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635528,547.67,Water - Starbeck Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635561,548.25,Water - Knaresborough Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635513,791.48,Water - Ripon Spa Baths
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635542,964.17,Water - Turkish Baths
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635500,1428.13,Water - 7/8 Orchard Court (Ilses Ln)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635530,1580.66,Water - Knaresborough Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635512,1784.62,Water - Exhibition Halls G & H
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635557,1883.04,Water - Stonefall Cemetery (Office)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635529,8530.16,Water - HIC (inc Queens Suite)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,126,Water & Sewerage,2021-09-27,228467,SCOTTISH WATER BUSINESS STREAM LTD,3635501,8957.78,Water - Hydro
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,230,Catering - Vending Purchases,2021-09-08,218426,SELECTA UK LIMITED,3634655,62.76,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,230,Catering - Vending Purchases,2021-09-08,218426,SELECTA UK LIMITED,3634655,213.83,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,230,Catering - Vending Purchases,2021-09-01,218426,SELECTA UK LIMITED,3634235,350.98,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,230,Catering - Vending Purchases,2021-09-13,218426,SELECTA UK LIMITED,3634763,513.72,
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,346,Intangible Assets & licences 1 yr plus,2021-09-01,203845,SERVICE LEVEL MANAGEMENT,3633995,1900.00,
Harrogate Borough Council,Employees,R,HCC,Operations,29,Technical Contractors,2021-09-27,205549,SET2STAGE LTD,3635595,500,
Harrogate Borough Council,Employees,R,HCC,Operations,29,Technical Contractors,2021-09-27,205549,SET2STAGE LTD,3635594,750,
Harrogate Borough Council,Employees,R,HCC,Operations,29,Technical Contractors,2021-09-29,205549,SET2STAGE LTD,3635598,2500.00,
Harrogate Borough Council,Employees,R,HCC,Operations,32,External Contractors - Backfill,2021-09-15,205549,SET2STAGE LTD,3634900,250,
Harrogate Borough Council,Employees,R,HCC,Operations,32,External Contractors - Backfill,2021-09-15,205549,SET2STAGE LTD,3634928,250,
Harrogate Borough Council,Employees,R,HCC,Operations,32,External Contractors - Backfill,2021-09-27,205549,SET2STAGE LTD,3635599,250,
Harrogate Borough Council,Employees,R,HCC,Operations,32,External Contractors - Backfill,2021-09-29,205549,SET2STAGE LTD,3635596,375,
Harrogate Borough Council,Employees,R,HCC,Operations,32,External Contractors - Backfill,2021-09-29,205549,SET2STAGE LTD,3635597,375,
Harrogate Borough Council,Supplies and Services,R,Community,Central Transport,171,Equipment,2021-09-01,203872,SHERWOOD SERVICES (UK) LTD,3633999,3015.00,Claro Road
Harrogate Borough Council,Employees,R,Corporate Affairs,ITD,50,Other Recruitment,2021-09-13,218224,SHL GROUP LTD,3634725,501,
Harrogate Borough Council,Employees,R,HCC,Operations,21,Stewarding- Non-Rechargeable,2021-09-22,216580,SHOWSEC INTERNATIONAL LIMITED,3635266,276,
Harrogate Borough Council,Employees,R,HCC,Operations,21,Stewarding- Non-Rechargeable,2021-09-08,216580,SHOWSEC INTERNATIONAL LIMITED,3634481,280,
Harrogate Borough Council,Employees,R,HCC,Sales & Marketing,21,Stewarding- Non-Rechargeable,2021-09-27,216580,SHOWSEC INTERNATIONAL LIMITED,3635698,2667.52,
Harrogate Borough Council,Employees,R,HCC,Sales & Marketing,21,Stewarding- Non-Rechargeable,2021-09-22,216580,SHOWSEC INTERNATIONAL LIMITED,3635328,5253.26,
Harrogate Borough Council,Supplies and Services,R,Community,Licensing,171,Equipment,2021-09-15,203892,SIMON GRAEME LTD,3634894,1040.00,Equipment
Harrogate Borough Council,Premises,R,Community,Housing Needs,132,Fixtures & Fittings,2021-09-27,230160,SIMPLY BEDS,3635711,233.33,
Harrogate Borough Council,Supplies and Services,R,Community,Parks & Street Cleansing,180,Hire of Equipment,2021-09-22,203903,SKIPTON HIRE CENTRE LTD,3635187,234,
Harrogate Borough Council,Supplies and Services,R,Community,Central Transport,171,Equipment,2021-09-29,203909,SNAP ON DIAGNOSTICS,3635837,1185.00,Equipment
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,346,Intangible Assets & licences 1 yr plus,2021-09-15,230599,SOLARWINDS SOFTWARE EUROPE DAC,3634529,2250.00,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Human Resources,262,Advertising,2021-09-27,224995,SPACEHOUSE LTD,3635582,500,
Harrogate Borough Council,Employees,R,HCC,Operations,32,External Contractors - Backfill,2021-09-27,230618,SPARTA EVENT CREW LIMITED,3635617,400,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,267,Planning Consultants,2021-09-15,230483,STANTEC UK LIMITED,3634797,3950.00,Planning Consultants
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Tourist Information,440,Miscellaneous Expenditure,2021-09-27,218471,STAR EDITIONS LTD,3635720,318.96,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,214,Plaques,2021-09-29,204007,STEPHENSONS MEMORIAL WORKS,3635957,210,Plaques
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Holiday Tourism,263,Marketing/Promotion,2021-09-27,230603,STR GLOBAL LIMITED,3635464,500,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Holiday Tourism,263,Marketing/Promotion,2021-09-27,230603,STR GLOBAL LIMITED,3635464,3200.00,
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794898,274.13,357333/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794875,2889.15,345635/1
