Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Pay date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2018-03-28,NPOWER LTD,4694523,251.94,"ELEC - MAPLE CREEK, MASHAM (COMMUNAL)"
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2018-03-28,NPOWER LTD,4694473,293.58,ELEC - HEWITSON COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2018-03-21,NPOWER LTD,4693797,311.28,Elec - Hewitson Court
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2018-03-28,NPOWER LTD,4694496,395.04,ELEC - BONDGATE COURT COMMUNITY HALL
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2018-03-28,NPOWER LTD,4694477,420.66,ELEC - BLOSSOMGATE COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2018-03-28,NPOWER LTD,4694484,429.45,ELEC - CARLTON LODGE
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2018-03-28,NPOWER LTD,4694488,9.24,ELEC - COLLINS COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2018-03-28,NPOWER LTD,4694523,11.91,"ELEC - MAPLE CREEK, MASHAM (COMMUNAL)"
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2018-03-28,NPOWER LTD,4694473,13.16,ELEC - HEWITSON COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2018-03-21,NPOWER LTD,4693797,14.26,Elec - Hewitson Court
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2018-03-28,NPOWER LTD,4694496,18.54,ELEC - BONDGATE COURT COMMUNITY HALL
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2018-03-28,NPOWER LTD,4694477,19.84,ELEC - BLOSSOMGATE COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2018-03-28,NPOWER LTD,4694484,20.2,ELEC - CARLTON LODGE
Harrogate Borough Council,Supplies and Services,R,Community,Wardens Service,Equipment,2018-03-28,TUNSTALL HEALTHCARE (UK) LTD,4695133,517.28,ACCR1718 NHC Battery and Cabinet Check
Harrogate Borough Council,Supplies and Services,R,Community,Wardens Service,Wel being Charges,2018-03-14,WEALDEN & EASTBOURNE LIFELINE LTD,4694245,2409.98,Monitoring services
Harrogate Borough Council,Premises,R,Community,Wardens Service,Water & Sewerage,2018-03-05,YORKSHIRE WATER PLC,4693796,433.51,Water - Carlton Lodge
Harrogate Borough Council,Supplies and Services,C,Community,Waste & Environmental Services Unit,Equipment,2018-03-28,BARTEC AUTO ID LTD,4694723,1300,2343928 closed down
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Fuel/Oil,2018-03-26,ALLSTAR BUSINESS SOLUTIONS LTD,4694981,59.17,AS60046921
Harrogate Borough Council,Premises,R,Community,Waste & Recycling,Street Cleansing Other,2018-03-14,BOB COWELL,4694050,3794.4,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Fuel/Oil,2018-03-05,BRENNTAG UK LIMITED,4692682,90,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Fuel/Oil,2018-03-05,BRENNTAG UK LIMITED,4692682,23,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Fuel/Oil,2018-03-05,BRENNTAG UK LIMITED,4692682,316,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Fuel/Oil,2018-03-05,BRENNTAG UK LIMITED,4692682,136,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Fuel/Oil,2018-03-28,BRENNTAG UK LIMITED,4694465,316,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Fuel/Oil,2018-03-28,BRENNTAG UK LIMITED,4694465,136,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Fuel/Oil,2018-03-28,BRENNTAG UK LIMITED,4694465,90,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Fuel/Oil,2018-03-28,BRENNTAG UK LIMITED,4694465,23,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-07,BROOK STREET (UK) LTD,4693761,455.84,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-07,BROOK STREET (UK) LTD,4693762,455.84,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-14,BROOK STREET (UK) LTD,4694095,455.84,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-21,BROOK STREET (UK) LTD,4694770,455.84,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-28,BROOK STREET (UK) LTD,4695095,455.84,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-14,CORDANT PEOPLE LIMITED,4694079,388.19,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-07,CORDANT PEOPLE LIMITED,4693596,448.81,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-21,CORDANT PEOPLE LIMITED,4694648,448.81,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-28,CORDANT PEOPLE LIMITED,4695052,1725.68,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-28,CORDANT PEOPLE LIMITED,4695052,862.84,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-28,CORDANT PEOPLE LIMITED,4695052,431.42,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-28,CORDANT PEOPLE LIMITED,4695052,448.81,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Hire of Vehicles/Plant,2018-03-05,EURO MUNICIPAL LTD,4692180,610,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Hire of Vehicles/Plant,2018-03-07,EURO MUNICIPAL LTD,4692502,610,VE59 FXA
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Hire of Vehicles/Plant,2018-03-14,EURO MUNICIPAL LTD,4692915,610,VE59 FXA
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Hire of Vehicles/Plant,2018-03-26,EURO MUNICIPAL LTD,4693627,610,VE59 FXA
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Hire of Vehicles/Plant,2018-03-28,EURO MUNICIPAL LTD,4693861,610,VE59 FXA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Other Employee Expenses,2018-03-28,INSIGHT HEALTHCARE LTD,4693556,960,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Recycling Payments,2018-03-19,NORTH YORKSHIRE COUNTY COUNCIL WASTE MANAGEMENT SERVICES,4694571,9255.22,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Recycling Payments,2018-03-26,NORTH YORKSHIRE COUNTY COUNCIL WASTE MANAGEMENT SERVICES,4695073,18268.67,CLARO ROAD DEPOT
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Other Services,2018-03-07,RB RECYCLING (SCARBOROUGH) LIMITED,4693923,1900,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Other Services,2018-03-07,RB RECYCLING (SCARBOROUGH) LIMITED,4693923,310,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-14,TRAVAIL EMPLOYMENT GROUP LTD,4694170,533.91,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-05,TRAVAIL EMPLOYMENT GROUP LTD,4687569,394.05,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-05,TRAVAIL EMPLOYMENT GROUP LTD,4687569,308.85,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-05,TRAVAIL EMPLOYMENT GROUP LTD,4693800,764.79,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-26,TRAVAIL EMPLOYMENT GROUP LTD,4694772,851.4,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-26,TRAVAIL EMPLOYMENT GROUP LTD,4695158,394.05,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-26,TRAVAIL EMPLOYMENT GROUP LTD,4695158,564.45,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-14,TRAVAIL EMPLOYMENT GROUP LTD,4694171,1017.45,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-26,TRAVAIL EMPLOYMENT GROUP LTD,4695160,1067.82,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-26,TRAVAIL EMPLOYMENT GROUP LTD,4694914,1005.6,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-26,TRAVAIL EMPLOYMENT GROUP LTD,4694914,490.81,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-05,TRAVAIL EMPLOYMENT GROUP LTD,4693802,1532.16,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-26,TRAVAIL EMPLOYMENT GROUP LTD,4695161,1173.06,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-03-26,TRAVAIL EMPLOYMENT GROUP LTD,4695161,442.89,Temporary Staff
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,External Printing/Typesetting,2018-03-21,ACCESS UK LTD T/A SELIMA,4694917,690.2,accr1819 Selima P11d  Software previously pd from Selima Ltd 222673
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Miscellaneous Expenditure,2018-03-26,ALLSTAR BUSINESS SOLUTIONS LTD,4694981,50,AS60046921
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Insurance Premiums,2018-03-26,AON UK LTD,4695163,7596,ACCR1617  Annual Adjustment for 1617 period
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2018-03-19,DAISY RECRUITMENT LTD,4694399,332.5,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2018-03-26,DAISY RECRUITMENT LTD,4695185,332.5,REDACTED-PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Audit Fees,2018-03-14,MAZARS LLP,4694210,5120,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Audit Fees,2018-03-28,MAZARS LLP,4694291,5120,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Subscriptions,2018-03-28,NORTH KESTEVEN DISTRICT COUNCIL,4695360,1850,ACCR1819 Rural Services Network Service Charge 201819
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Conference/Exhibition Expenses,2018-03-12,STAN KIDD,4694148,600,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Subscriptions,2018-03-14,UNIT 4 BUSINESS SOFTWARE LIMITED,4693229,500,
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2018-03-07,VENN GROUP LTD,4693486,337.5,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2018-03-14,VENN GROUP LTD,4693974,375,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2018-03-28,VENN GROUP LTD,4694794,375,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2018-03-21,VENN GROUP LTD,4694280,390,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Benefits,Other Supplies & Services,2018-03-26,LEEDS CITY CREDIT UNION LIMITED,4694652,14250,credit union services
Harrogate Borough Council,Employees,R,Corporate Affairs,Benefits,Non Qualification Training,2018-03-05,REDACTED - PERSONAL DATA,4693212,2150,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Benefits,Subsistence,2018-03-21,REDFERN TRAVEL LTD,4694051,93.71,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Corporate Affairs,Benefits,Travel,2018-03-21,REDFERN TRAVEL LTD,4694051,100.5,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Benefits,Subscriptions,2018-03-21,SELBY DISTRICT COUNCIL,4694905,1250,ACCR1819  North Yorkshire Benefits Group Annual Subscription 201718
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Benefits,Other Supplies & Services,2018-03-28,SERVICE LEVEL MANAGEMENT,4694675,950,
Harrogate Borough Council,Employees,R,Corporate Affairs,Benefits,Non Qualification Training,2018-03-28,WELFARE BENEFITS UNIT,4694790,580,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Chief Executive,Subscriptions,2018-03-12,NHS HARROGATE & RURAL DISTRICT CCG,4694013,941.76,LOCAL AUTHORITY INCOME
Harrogate Borough Council,Transport,R,Corporate Affairs,Chief Executive,Travel,2018-03-21,REDFERN TRAVEL LTD,4694051,250,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Committee Administration,Professional Subscriptions,2018-03-21,CIPFA BUSINESS LTD,4694643,2040,
Harrogate Borough Council,Transport,R,Corporate Affairs,Committee Administration,Travel,2018-03-21,REDFERN TRAVEL LTD,4694051,68,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Corporate Affairs,Committee Administration,Travel,2018-03-21,REDFERN TRAVEL LTD,4694051,43,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Committee Administration,Advertising,2018-03-14,TMP (UK) LTD,4692946,320.04,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Communications & Marketing,Other Supplies & Services,2018-03-14,ANDY CARTER LTD T/A BE AMBITIOUS,4693666,4800,Professional communications and engagement
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Communications & Marketing,Marketing/Promotion,2018-03-05,CAMPAIGNMASTER,4693673,300,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Customer Services Unit (CCST),Other Supplies & Services,2018-03-19,CAMPAIGNMASTER,4692059,270,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Customer Services Unit (CCST),Other Supplies & Services,2018-03-19,CAMPAIGNMASTER,4693817,270,
Harrogate Borough Council,Employees,R,Corporate Affairs,Customer Services Unit (CCST),Qualification Training,2018-03-28,INSTITUTE OF CUSTOMER SERVICE,4694252,945,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Customer Services Unit (CCST),SMS Text Messaging,2018-03-19,REACH-DATA LTD,4692210,1230.95,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Customer Services Unit (CCST),SMS Text Messaging,2018-03-19,REACH-DATA LTD,4690029,1316.85,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,Electoral Registration Fees,2018-03-28,ADARE LIMITED,4695248,200,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,Electoral Registration Fees,2018-03-28,ADARE LIMITED,4695248,150,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,Electoral Registration Fees,2018-03-28,ADARE LIMITED,4695248,343.84,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,External Printing/Typesetting,2018-03-07,ELECTORAL REFORM SERVICES,4693995,861.79,Xpress PrintERS
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,Other Supplies & Services,2018-03-28,SHAW & SONS LTD,4693929,192.1,SELF INKING STAMP
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,Other Supplies & Services,2018-03-28,SHAW & SONS LTD,4693929,439.5,SELF INKING STAMP
Harrogate Borough Council,Employees,R,Corporate Affairs,Elections,Non Qualification Training,2018-03-28,XPRESS SOFTWARE SOLUTIONS LTD,4694879,330,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-03-07,ARENA GROUP LTD,4693988,214.51,Serial NoCMA326108
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-03-07,ARENA GROUP LTD,4693985,217.42,Serial NoC7ID14039
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-03-21,ARENA GROUP LTD,4693139,226.35,Serial NoC7FD70212
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-03-19,ARENA GROUP LTD,4694709,240.9,Q5A0901559
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-03-21,ARENA GROUP LTD,4693140,251.74,Serial NoC7FD70252
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-03-21,ARENA GROUP LTD,4693141,507.9,Serial NoC7FD70228
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-03-19,ARENA GROUP LTD,4694244,619.78,CMD327653
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-03-21,ARENA GROUP LTD,4693143,727.37,Serial NoCIGF10236
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-03-21,ARENA GROUP LTD,4693142,924.44,Serial NoC7GD71926
Harrogate Borough Council,Employees,R,Corporate Affairs,Facilities Management,Temporary Staff,2018-03-14,BROOK STREET (UK) LTD,4694093,295.2,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Facilities Management,Temporary Staff,2018-03-21,BROOK STREET (UK) LTD,4694641,399.6,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Facilities Management,Temporary Staff,2018-03-28,BROOK STREET (UK) LTD,4695097,439.2,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Facilities Management,Temporary Staff,2018-03-07,BROOK STREET (UK) LTD,4693821,496.8,REDACTED-PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Paper,2018-03-28,LYRECO,4693637,93,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Paper,2018-03-28,LYRECO,4693637,220,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Paper,2018-03-28,LYRECO,4693633,39.48,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Paper,2018-03-28,LYRECO,4693633,440,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Paper,2018-03-28,LYRECO,4693633,70,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Paper,2018-03-28,LYRECO,4693633,61.4,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Paper,2018-03-28,LYRECO,4693633,15.35,
