Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Pay date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-07,ROSSE SYSTEMS,4690482,420.75,FIRE ALARM SERVICEMAINTENANCE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,46.2,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,48.6,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,85.8,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,90,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,90,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,92.4,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,90,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,91.8,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-19,SWIFT PORTABLE APPLIANCE TESTING LTD,4692590,45,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-21,TUNSTON CONSTRUCTION LTD,4690479,7495.00,Harlow Moor Road Harrogate
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-14,W D ROLLINGS LTD,4691431,299.44,IHMT supplies
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2018-02-07,WALTER HARTLEY LTD,4690938,1000.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2018-02-21,WEB (M&E) PRODUCTS LTD,4691613,344,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2018-02-28,WEB (M&E) PRODUCTS LTD,4691981,542.61,HARROGATE INTERNATIONAL CENTRE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-21,YORKSHIRE WATER PLC,4692912,314.78,Water - Summerbridge Workshops (New York Mills)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-21,YORKSHIRE WATER PLC,4692906,315.26,Water - Waterside PCs
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-28,YORKSHIRE WATER PLC,4693370,334.08,WATER - RIPLEYS PCS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-28,YORKSHIRE WATER PLC,4693369,358.55,WATER- KNARESBOROUH HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-28,YORKSHIRE WATER PLC,4693366,395.04,WATER - BUS STATION KNARESBOROUGH PCS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-14,YORKSHIRE WATER PLC,4692493,399.25,Water - Knaresborough Community Centre
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-05,YORKSHIRE WATER PLC,4691691,431.62,Water - Claro Road Depot (Refuse)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-14,YORKSHIRE WATER PLC,4692495,450.65,Water - Knaresborough Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-14,YORKSHIRE WATER PLC,4692490,486.87,Water - Claro Road Depot (Workshops)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-07,YORKSHIRE WATER PLC,4692031,498.73,"WATER - VALLEY GARDENS, PADDLING POOL"
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-07,YORKSHIRE WATER PLC,4692026,526.52,WATER - FAIRFAX CC
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-21,YORKSHIRE WATER PLC,4692904,585.24,Water - Hydro
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-07,YORKSHIRE WATER PLC,4692030,675,WATER - STONEFALL CEMETERY (OFFICE)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-14,YORKSHIRE WATER PLC,4692494,1351.61,Water - Knaresborough Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-07,YORKSHIRE WATER PLC,4692028,2676.37,WATER - RIPON SPA BATHS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-28,YORKSHIRE WATER PLC,4693372,3040.40,WATER - YORK PLACE PCS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Water & Sewerage,2018-02-21,YORKSHIRE WATER PLC,4692907,6481.61,Water - HIC (inc Queens Suite)
Harrogate Borough Council,Transport,R,Economy & Culture,Building Management Client,Travel,2018-02-21,REDFERN TRAVEL LTD,4691955,10.9,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Economy & Culture,Building Management Client,Travel,2018-02-21,REDFERN TRAVEL LTD,4691955,10.9,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Building Management Client,Other Consultants Fees,2018-02-28,TEAM (ENERGY AUDITING AGENCY LTD),4691779,2098.76,4016  Bureau Services
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,ICT Rechargeables,2018-02-28,IDOX SOFTWARE LTD,4691982,950,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,ICT Rechargeables,2018-02-28,IDOX SOFTWARE LTD,4691655,10000.00,
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2018-02-07,MATCHTECH GROUP UK LTD,4690752,1360.80,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2018-02-14,MATCHTECH GROUP UK LTD,4691491,1609.20,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2018-02-28,MATCHTECH GROUP UK LTD,4691861,1620.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,Temporary Staff,2018-02-21,MATCHTECH GROUP UK LTD,4691854,1697.76,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Microfilming,2018-02-07,NORTHGATE PUBLIC SERVICES (UK) LTD,4690127,600,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Stationery/Office Consumables,2018-02-07,PENNINE DRAWING OFFICE SUPPLIES,4690416,233.5,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Advertising,2018-02-21,TMP (UK) LTD,4691522,633.52,Harrogate Advertiser Series
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Advertising,2018-02-14,TMP (UK) LTD,4690837,725.72,Harrogate Advertiser Series
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Advertising,2018-02-21,TMP (UK) LTD,4691521,725.72,Harrogate Advertiser Series
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Advertising,2018-02-07,TMP (UK) LTD,4690435,983.88,Harrogate Advertiser Series
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Stationery/Office Consumables,2018-02-14,WYDOS LTD,4690876,239.4,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,Stationery/Office Consumables,2018-02-07,WYDOS LTD,4690481,252.5,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Econ Development Initiatives,2018-02-05,EC4 HOTEL LIMITED T/A CEDAR COURT HOTEL,4691886,1019.50,
Harrogate Borough Council,Transport,R,Economy & Culture,Economic Development,Travel,2018-02-21,REDFERN TRAVEL LTD,4691955,10.9,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Economy & Culture,Economic Development,Travel,2018-02-21,REDFERN TRAVEL LTD,4691955,265,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Economic Development,Postage,2018-02-14,ROYAL MAIL GROUP LTD,4691544,787,2000207274
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-02-26,BRAND MAGPIE LTD,4693063,1040.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Marketing/Promotion,2018-02-26,CAUSE (UK) LTD,4693189,550,PR support to WILDWATCH
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-02-26,CAUSE (UK) LTD,4693147,800,Partnership
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-02-05,CAUSE (UK) LTD,4691904,1000.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-02-26,MRS D L HALLAM,4692681,500,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-02-26,NETWORK PRODUCTION,4693279,600,UNLP Video  2 days filming  300 per day
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-02-12,NIDDERDALE LLAMAS,4691079,475,
Harrogate Borough Council,Premises,R,Economy & Culture,Forward Planning,Hire of Accommodation,2018-02-14,PATELEY BRIDGE DRAMATIC SOCIETY,4690836,500,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-02-21,PLATINUM PRINT LTD,4691131,4484.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-02-26,PTW LTD,4693018,1600.00,
Harrogate Borough Council,Transport,R,Economy & Culture,Forward Planning,Travel,2018-02-21,REDFERN TRAVEL LTD,4691955,128,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Economy & Culture,Forward Planning,Travel,2018-02-21,REDFERN TRAVEL LTD,4691955,128,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Equipment,2018-02-26,SIMON FAIRLIE,4692624,12,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Equipment,2018-02-26,SIMON FAIRLIE,4692624,12,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Equipment,2018-02-26,SIMON FAIRLIE,4692624,375.33,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-02-21,THE NIDDERDALE PLUS PARTNERSHIP,4692873,750,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-02-28,THE NIDDERDALE PLUS PARTNERSHIP,4693460,2585.00,
Harrogate Borough Council,Employees,R,Economy & Culture,Forward Planning,Temporary Staff,2018-02-07,THE OYSTER PARTNERSHIP LTD,4690433,1200.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Economy & Culture,Forward Planning,Temporary Staff,2018-02-14,THE OYSTER PARTNERSHIP LTD,4690835,1480.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-02-07,THE TRADITIONAL BUILDING SKILLS COMPANY,4691758,526.67,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-02-07,THE TRADITIONAL BUILDING SKILLS COMPANY,4691758,360,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-02-07,THE TRADITIONAL BUILDING SKILLS COMPANY,4691758,360,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Advertising,2018-02-21,TMP (UK) LTD,4691520,393.8,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Consultants Fees,2018-02-21,WRIGHT RESOLUTIONS LIMITED,4692744,425,RE NIDDERDALE AONB RIVER SKELL EVENT
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Grants/Contribs to Other Bodies,2018-02-28,YORKSHIRE DALES NATIONAL PARK,4691760,2500.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Forward Planning,Other Supplies & Services,2018-02-14,YORKSHIRE DALES NATIONAL PARK,4691019,2536.25,
Harrogate Borough Council,Transport,R,Economy & Culture,Forward Planning,Travel,2018-02-14,YORKSHIRE DALES NATIONAL PARK,4691019,364.5,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Highways,Equipment,2018-02-14,CYCLEHOOP LTD,4691246,725,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Highways,Other Consultants Fees,2018-02-05,SUSTRANS LTD,4688526,1722.50,Balance of fee for completion of Follifoot Underpass
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Holiday Tourism,Grants/Contribs to Other Bodies,2018-02-07,HARROGATE BID LIMITED,4692130,19000.00,Match funding contribution for establishment of Harrogate Bid
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Land Charges,Other Fees,2018-02-07,NORTH YORKSHIRE COUNTY COUNCIL,4691844,3373.00,
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2018-02-05,CORONA ENERGY RETAIL 4 LTD,4691028,715.58,Gas - Royal Baths (exTIC & Turkish)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691040,361.38,Gas - Royal Baths (exTIC & Turkish)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4690953,797.73,Gas - Royal Baths (exTIC & Turkish)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691054,1037.06,Gas - Royal Baths (exTIC & Turkish)
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,Gas,2018-02-05,CORONA ENERGY RETAIL 4 LTD,4691805,2215.72,GAS - ROYAL BATHS (exTIC & TURKISH)
